lat,long,time,Year,Month,Day,Hour,Minute,Second,CTD,Depth,Press,Salinity,Temperature,Oxygen,ChlF,Turbidity,FDOM,Density,OxygenSaturationConc,OxygenSaturation
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,1.7,1.75789,9.03561633333333,6.47133333333333,332.333019429579,0.615986540020379,0.601624783528772,9.52209274799154,1007.0643149424,359.605247187489,92.4160651238522
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,1.8,1.85835,9.051521,6.46366666666667,332.272646172627,0.627054744321441,0.577691466844731,9.64837593316833,1007.0773242518,359.631068922423,92.392642039585
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,1.9,1.95993,9.07450133333333,6.4,332.21140231925,0.62152064217091,0.589658125186752,9.71853325826654,1007.09951497301,360.134014569842,92.2466051189461
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2,2.06647,9.09752533333333,6.33166666666667,333.847673916661,0.615986540020379,0.583674796015741,9.8027220483844,1007.12198769964,360.679642002109,92.5607201070442
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.1,2.17398,9.123905,NaN,334.395036831163,0.62152064217091,0.56572480850271,9.6062815381094,NaN,NaN,NaN
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.2,2.28997,9.14439533333333,6.30566666666667,333.534999389733,0.671327561525688,0.589658125186752,9.24146344759867,1007.16051768717,360.786651170872,92.4466019757942
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.3,2.39756,9.15765333333333,6.32533333333333,332.383315474683,0.754339093783652,0.595641454357762,9.49402981795225,1007.16970842265,360.576691340493,92.1810320681026
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.4,2.51054,9.16281433333333,6.32466666666667,331.468686372435,0.693463970127812,0.56572480850271,9.55015567803083,1007.17381228504,360.568949080986,91.9293486633495
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.5,2.61783,9.16495533333333,6.32,330.276015869061,0.698998072278343,0.55375815016069,9.57821860807011,1007.17579289236,360.604749527829,91.5894802554653
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.6,2.72474,9.16565966666667,6.31533333333333,330.01187218899,0.698998072278343,0.607608112699782,9.6062815381094,1007.17664258808,360.644362010529,91.5061780944618
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.8,2.82805,9.16691933333333,6.31333333333333,329.673309623804,0.782009604536307,0.613591441870793,9.62031300312904,1007.17776046414,360.658804125082,91.4086404804547
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,2.9,2.92956,9.16874,6.30566666666667,329.596161367997,0.759873195934183,0.589658125186752,9.76062765332547,1007.17967783338,360.722145755319,91.371202252596
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3,3.04601,9.17020533333333,6.293,329.426226688764,0.721134480880467,0.595641454357762,9.43790395787368,1007.18162981881,360.83093082429,91.2965598420888
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3.1,3.1578,9.17088333333333,6.27,329.573506995145,0.74327088948259,0.613591441870793,9.64837593316833,1007.18360811779,361.033871441639,91.2860352074808
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3.2,3.26771,9.17248033333333,6.24333333333333,329.51758796985,0.704532174428874,0.613591441870793,9.56418714305047,1007.18653108258,361.267265492929,91.2115819628002
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3.3,3.37222,9.175176,6.21733333333333,329.760883576065,0.737736787332059,0.583674796015741,9.69047032822726,1007.19026809749,361.492058322303,91.2221654623609
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3.4,3.47471,9.17695666666667,6.198,329.836837284232,0.804146013138431,0.613591441870793,9.52209274799154,1007.19286486605,361.65996954353,91.2008143175304
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3.5,3.5814,9.180536,6.17233333333333,329.8748770897,0.7986119109879,0.607608112699782,9.63434446814868,1007.19726155123,361.879868234982,91.1559072624344
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3.6,3.68404,9.182344,6.14833333333333,330.280842330875,0.770941400235245,0.571708137673721,9.76062765332547,1007.20015306317,362.089803524817,91.2151734502621
56.00261,12.58053,18-Apr-2026 09:34:33,2026,4,18,9,34,33.12,AML,3.7,3.78472,9.185116,6.129,330.328234648816,0.782009604536307,0.55375815016069,9.57821860807011,1007.20351273042,362.255571066747,91.1865161041101
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,0.5,0.55075,9.01126833333333,6.498,334.004106994736,0.477633986257106,0.5597414793317,9.78869058336476,1007.04342480709,359.433828678826,92.9250616789294
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,0.6,0.67318,9.01177,6.496,333.595130965783,0.472099884106575,0.571708137673721,9.55015567803083,1007.04395006526,359.450170571782,92.807058746176
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,0.7,0.77529,9.01150166666667,6.49433333333333,333.296860110127,0.488702190558168,0.547774820989679,9.66240739818797,1007.04384786612,359.465599457658,92.7200991174085
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,0.8,0.88618,9.01225933333333,6.49133333333333,332.862529074943,0.488702190558168,0.541791491818669,9.8027220483844,1007.04463965664,359.490103113546,92.5929604715174
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,0.9,0.98843,9.012811,6.48466666666667,332.797609939208,0.527440905611884,0.505891516792607,9.2835578426576,1007.04550836239,359.547552094315,92.5601100607437
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.1,1.12153,9.014689,6.47466666666667,332.948323684954,0.532975007762415,0.541791491818669,9.47999835293261,1007.04763663423,359.630985120715,92.5805443524826
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.2,1.22874,9.020073,6.466,332.673583367803,0.56064551851507,0.577691466844731,9.87287937348262,1007.05243498049,359.693410302977,92.4880950939817
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.3,1.34679,9.0287045,6.4615,332.529916226328,0.596617182493521,0.550766485575184,9.81675351340405,1007.05951689055,359.710431206728,92.4437790449343
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.4,1.43933,9.037296,6.46533333333333,332.506340493929,0.599384233568786,0.547774820989679,9.50806128297189,1007.06602627264,359.653862400453,92.4517641141591
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.5,1.55554,9.05022,6.411,332.809121307301,0.571713722816132,0.577691466844731,9.43790395787368,1007.07970444134,360.100696403041,92.4211268213727
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.6,1.68804,9.06218566666667,6.326,334.687892928418,0.571713722816132,0.577691466844731,9.94303669858084,1007.09453375249,360.823646022417,92.7566407074176
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.7,1.8068,9.07896933333333,6.23133333333333,334.494213314809,0.577247824966662,0.523841504305638,9.90094230352191,1007.11366019868,361.622713918287,92.4981204002554
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,1.9,1.9354,9.09774566666667,NaN,333.973349162475,0.588316029267724,0.577691466844731,9.69047032822726,NaN,NaN,NaN
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2,2.04193,9.11877233333333,6.22566666666667,333.155449400668,0.638122948622503,0.56572480850271,9.47999835293261,1007.14534670216,361.567535408563,92.1419698326094
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.1,2.14254,9.136844,6.27333333333333,331.935286787785,0.715600378729936,0.589658125186752,9.59225007308975,1007.15660582903,361.094475682185,91.9247756866641
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.2,2.24368,9.14762133333333,6.314,330.800485067828,0.68239576582675,0.55375815016069,9.7045017932469,1007.16253052813,360.703997162615,91.7096809766414
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.3,2.35194,9.153691,6.33266666666667,329.651616183138,0.698998072278343,0.595641454357762,9.74659618830583,1007.16612505609,360.522028930812,91.4373019481707
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.4,2.45953,9.15822566666667,6.33166666666667,329.320636921551,0.737736787332059,0.613591441870793,9.74659618830583,1007.16975713488,360.518907073975,91.3462873818091
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.5,2.55968,9.15936966666667,6.32933333333333,329.076394821963,0.754339093783652,0.589658125186752,9.64837593316833,1007.17080548736,360.536606998397,91.2740588429141
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.6,2.6612,9.16179533333334,6.32733333333333,329.038150291468,0.804146013138431,0.55375815016069,9.71853325826654,1007.17284127878,360.547953464143,91.2605791074589
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.7,2.76908,9.16354366666667,6.32166666666667,328.915062626757,0.770941400235245,0.613591441870793,9.71853325826654,1007.17457636031,360.593676299384,91.2148726517528
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.8,2.86917,9.16642066666667,6.31166666666667,328.875365771667,0.7986119109879,0.571708137673721,9.73256472328619,1007.17747338845,360.674941708607,91.1833143200085
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,2.9,2.97098,9.16662,6.29566666666667,328.901876066387,0.848418830342678,0.607608112699782,9.63434446814868,1007.17863997399,360.8167084269,91.1548352348602
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3,3.08802,9.168016,6.279,329.04750592587,0.748804991633121,0.583674796015741,9.67643886320761,1007.18078678386,360.961335631728,91.1586570207016
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.1,3.20521,9.16827533333333,6.262,329.069051534272,0.776475502385776,0.577691466844731,9.67643886320761,1007.18205598495,361.112052012333,91.126576834116
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.2,3.30897,9.16920933333333,6.246,329.255048405043,0.770941400235245,0.601624783528772,9.6062815381094,1007.18378999606,361.252172965,91.1427177593594
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.3,3.41401,9.17122,6.215,329.421802334459,0.748804991633121,0.637524758554834,9.73256472328619,1007.1872980503,361.523398653889,91.1204651098773
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.4,3.51515,9.17282033333333,6.18066666666667,329.547483990089,0.685162816902016,0.562733143917205,9.55015567803083,1007.19067482219,361.825878642552,91.0790254214097
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.6,3.64037,9.175094,6.17,329.433920068787,0.687929867977281,0.601624783528772,9.95706816360048,1007.19311947393,361.915217390549,91.0251639718398
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.7,3.75359,9.18526266666667,6.16533333333333,329.5760619573,0.671327561525688,0.583674796015741,9.74659618830583,1007.20141238953,361.929901693448,91.0607441980433
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.8,3.85735,9.21035566666667,6.128,329.331800490833,0.74327088948259,0.56572480850271,9.71853325826654,1007.2234504984,362.197289385837,90.9260809348593
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,3.9,3.98557,9.23735033333333,6.083,330.113394973476,0.737736787332059,0.583674796015741,10.0131940236791,1007.24743445066,362.528784248375,91.0585336438578
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4,4.09369,9.25599766666667,6.04033333333333,330.135643760332,0.787543706686838,0.56572480850271,9.81675351340405,1007.26468187764,362.862195336354,90.9809971949033
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.1,4.20158,9.26075633333333,6.03266666666667,330.129686533823,0.754339093783652,0.583674796015741,9.66240739818797,1007.26888798944,362.918406018468,90.9652641087107
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.2,4.31644,9.26786533333333,6.02266666666667,330.171432032554,0.793077808837369,0.583674796015741,9.53612421301118,1007.27508393592,362.989340002375,90.9589885009828
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.3,4.42111,9.281811,6.018,330.635907189643,0.837350626041616,0.601624783528772,9.71853325826654,1007.28634812936,362.994052774673,91.0857642604089
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.4,4.53395,9.29942733333333,6.052,330.885931005825,0.804146013138431,0.613591441870793,10.2096345339541,1007.29819507339,362.641439281893,91.2432764609168
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.6,4.64387,9.31409766666667,6.139,330.446987438383,0.793077808837369,0.637524758554834,9.90094230352191,1007.30447575208,361.822622794474,91.3284484221117
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.7,4.74426,9.32476433333333,6.22966666666667,331.963358062851,0.748804991633121,0.601624783528772,9.55015567803083,1007.30726286121,360.984935942641,91.9604462706994
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.8,4.84971,9.33324233333333,6.29266666666667,333.011838800821,0.85948703464374,0.640516423140339,9.77465911834512,1007.30996821594,360.402021019739,92.4001030456438
56.00294,12.58152,18-Apr-2026 09:42:33,2026,4,18,9,42,33.27,AML,4.9,4.9531,9.34099116666667,6.3135,333.213798373027,0.856719983568474,0.610599777285288,9.79570631587458,1007.31474179613,360.19653360558,92.508885368092
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,0.5,0.58134,8.96869366666667,6.262625,327.669080122844,0.501615095576073,0.554422964513024,9.46752593958182,1007.02490877819,361.636386231983,90.6073317281326
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,0.6,0.60679,8.9778135,6.27533333333333,326.783649086536,0.494236292708699,0.550766485575184,9.57120287556029,1007.03129905115,361.498758724382,90.3968938205085
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,0.7,0.763163333333333,9.00143066666667,6.10833333333333,328.689578848531,0.538509109912946,0.573702580730724,9.49402981795225,1007.0600904528,362.930868806045,90.5653409779777
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,0.8,0.8705925,9.0008775,6.13075,328.892843775977,0.559261992977437,0.576195634551978,9.4764904866777,1007.05830812436,362.731059080746,90.6712660915987
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,0.9,0.959047142857143,8.97613071428571,6.19690476190476,328.625270659663,0.538509109912946,0.567434331122999,9.48200284793542,1007.0348075673,362.204062130416,90.7293167080322
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1,1.03615,9.02276866666667,6.14383333333333,329.150260973122,0.610452437869848,0.595641454357762,9.4449196903835,1007.07475921976,362.555300218655,90.7862223430779
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.1,1.12756,9.06232526666667,6.22273333333333,328.344090646589,0.601597874428999,0.563331476834306,9.44351654388154,1007.10108773961,361.743764901371,90.7670352621311
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.2,1.218875,9.07166233333334,6.259,328.249846787944,0.646424101848299,0.574699802259226,9.55015567803082,1007.10619158511,361.39522937176,90.8284947088442
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.3,1.32012,9.072604,6.27333333333333,328.467732516759,0.671327561525688,0.589658125186752,9.42387249285403,1007.10603963083,361.264932993506,90.9215654547527
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.4,1.43018,9.07197166666667,6.279,328.660767668594,0.593850131418255,0.547774820989679,9.36774663277546,1007.1051879723,361.216108942841,90.987295287155
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.5,1.54437,9.079798,6.28566666666667,328.695702406755,0.638122948622503,0.589658125186752,9.46596688791296,1007.11093128732,361.135947544337,91.0171653201044
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.6,1.65122666666667,9.081935,6.29888888888889,328.648480579397,0.566179620665601,0.545780377932676,9.51273843797844,1007.11178422629,361.012533527404,91.0351996281729
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.7,1.77184,9.10363922222222,6.34388888888889,328.179741796841,0.562490219231913,0.561735922388703,9.44725826788677,1007.12602432131,360.554847175797,91.0207543644056
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.8,1.87275,9.11909566666667,6.34266666666667,328.365434711636,0.56064551851507,0.595641454357762,9.57821860807011,1007.13826528029,360.524785578938,91.0798502201008
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,1.9,1.97211,9.12934211111111,6.34122222222222,328.719350554937,0.582781927117193,0.583674796015741,9.43790395787368,1007.14642039777,360.510491101698,91.1816323431781
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2,2.110765,9.14290283333333,6.37983333333333,328.447610633046,0.62152064217091,0.586666460601246,9.46596688791297,1007.15462748684,360.131980304774,91.2020116500304
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.1,2.21929,9.163384,6.40766666666667,328.416185199223,0.627054744321441,0.56572480850271,9.40984102783439,1007.16895170709,359.831266323655,91.2694965489255
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.2,2.2289,9.15470633333334,6.40233333333333,328.326454987199,0.62152064217091,0.56572480850271,9.57821860807011,1007.16246845462,359.901411945709,91.2267760251872
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.3,2.3499875,9.1647065,6.40175,328.39811206198,0.607685386794583,0.580683131430236,9.35722303401073,1007.17037379688,359.880163607184,91.2520736820697
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.4,2.47445333333333,9.17763111111111,6.37522222222222,328.345927389731,0.606763036436161,0.583674796015741,9.44725826788677,1007.18224839821,360.081056739672,91.1866706798507
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.5,2.59975,9.18381633333333,6.34966666666667,328.595094023703,0.660259357224626,0.583674796015741,9.41685676034422,1007.18874989585,360.291366332868,91.2026000978661
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.6,2.71446,9.18345533333333,6.32,328.77595636383,0.649191152923565,0.5597414793317,9.40984102783439,1007.19035221546,360.555759544867,91.1858839195488
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.7,2.809555,9.18717233333333,6.25716666666667,329.115816056308,0.663026408299892,0.580683131430236,9.40282529532457,1007.19723319202,361.104977157638,91.1413126030201
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.8,2.8258,9.18591766666667,6.25566666666667,329.218964556028,0.638122948622503,0.541791491818669,9.43790395787368,1007.19633932128,361.121671197108,91.1656626600882
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,2.9,2.969515,9.191202,6.2105,329.022600134627,0.604918335719317,0.541791491818669,9.46596688791296,1007.20330825608,361.510476799099,91.0132959486743
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3,3.0995,9.20295133333333,NaN,328.703887798568,0.610452437869848,0.56572480850271,9.87287937348262,NaN,NaN,NaN
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.1,3.20281,9.215025,6.171,328.513029702036,0.588316029267724,0.589658125186752,9.55015567803083,1007.22450023925,361.800037618321,90.7996118144685
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.2,3.30462,9.23163866666667,NaN,328.393964658701,0.693463970127812,0.56572480850271,9.46596688791296,NaN,NaN,NaN
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.3,3.41604,9.25476733333333,6.18133333333333,328.642464910041,0.687929867977281,0.583674796015741,9.53612421301118,1007.25515682187,361.602003155209,90.8851339435137
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.5,3.53938,9.279435,6.08933333333333,328.862447860615,0.687929867977281,0.589658125186752,9.47999835293261,1007.28019953573,362.35975247983,90.7557877523721
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.6,3.64059,9.30665233333333,5.966,329.923832691548,0.715600378729936,0.601624783528772,9.73256472328619,1007.3089955152,363.395834244165,90.7891069741524
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.7,3.74758,9.33616333333333,5.84933333333333,330.831998881089,0.748804991633121,0.5597414793317,9.6062815381094,1007.33902467781,364.370788793374,90.795422974671
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.8,3.84789,9.359896,5.78566666666667,331.348197376811,0.654725255074096,0.583674796015741,9.6062815381094,1007.36135436681,364.884336316595,90.8091042552495
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,3.9,3.95128,9.380362,5.747,331.26663574407,0.74327088948259,0.613591441870793,9.71853325826654,1007.37966507498,365.180588001942,90.7131010321689
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4,4.05197,9.392099,5.738,330.80404714141,0.687929867977281,0.577691466844731,9.74659618830583,1007.38942386483,365.230821612679,90.5739679035691
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.1,4.15468,9.40041633333333,5.73433333333333,330.652732578331,0.704532174428874,0.601624783528772,9.78869058336476,1007.3961876986,365.241765560041,90.5298253805469
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.2,4.27398,9.40712833333333,5.733,330.891686831965,0.732202685181529,0.55375815016069,9.85884790846298,1007.40155527352,365.235809910263,90.5967262392109
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.3,4.38322,9.41416266666667,5.73066666666667,331.058407510521,0.776475502385776,0.607608112699782,9.92900523356119,1007.40723288377,365.238082585311,90.6418096292556
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.4,4.48541,9.42227566666667,5.729,331.126946815418,0.793077808837369,0.637524758554834,10.0131940236791,1007.41372394319,365.231384386733,90.6622379594843
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.5,4.5918,9.43449666666667,5.725,330.946647111522,0.782009604536307,0.583674796015741,9.95706816360048,1007.42358489741,365.234844114549,90.6120137342995
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.6,4.69496,9.45446466666667,5.716,330.96481448079,0.815214217439493,0.601624783528772,10.0412569537183,1007.43983421124,365.262921353139,90.6100222970101
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.7,4.79858,9.47653433333333,5.71,330.97635621801,0.732202685181529,0.601624783528772,9.85884790846298,1007.45757375087,365.258041653131,90.614392696198
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.8,4.93093,9.49722166666667,5.707,331.049016182636,0.770941400235245,0.613591441870793,9.7045017932469,1007.47405608874,365.229589094801,90.6413461743667
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,4.9,5.04009,9.50935166666667,5.70933333333333,330.90234676585,0.765407298084714,0.595641454357762,9.77465911834512,1007.48349232085,365.175674279431,90.6145644610065
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5,5.14168,9.51817066666667,5.70833333333333,330.834148343915,0.782009604536307,0.607608112699782,9.57821860807011,1007.49050319706,365.161009608791,90.5995272327538
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.1,5.24515,9.52122866666667,5.70866666666667,330.72399364043,0.754339093783652,0.625558100212813,10.0131940236791,1007.49289627093,365.149738328282,90.5721568238116
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.2,5.34621,9.52258233333333,5.70966666666667,330.662853875976,0.737736787332059,0.613591441870793,9.85884790846298,1007.49390800041,365.136995226643,90.5585734118043
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.3,5.44855,9.52299133333333,5.71266666666667,330.382300329073,0.765407298084714,0.56572480850271,10.0412569537183,1007.49406296939,365.108607749515,90.4887732900928
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.4,5.54984,9.52572966666667,5.716,330.350147459301,0.793077808837369,0.613591441870793,9.76062765332547,1007.49603612649,365.070918864806,90.489307799846
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.6,5.65504,9.527828,5.727,330.275574791049,0.848418830342678,0.56572480850271,9.99916255865941,1007.49707468552,364.965269849642,90.4950695519919
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.7,5.75505,9.533128,5.74266666666667,330.20048531539,0.776475502385776,0.601624783528772,9.97109962862012,1007.50037336461,364.808670086273,90.5133327114461
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.8,5.85927,9.536056,5.77033333333333,330.222777874329,0.765407298084714,0.607608112699782,9.69047032822726,1007.5011180318,364.549687925347,90.583749983062
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,5.9,5.96596,9.54115466666667,5.792,330.35079294474,0.942498566901704,0.613591441870793,9.8027220483844,1007.50390534384,364.33955524578,90.6711303201456
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,6,6.08777,9.54931283333333,5.8185,330.512262912989,0.754339093783652,0.598633118943267,9.85884790846298,1007.50881983894,364.077667731475,90.7807020882035
56.00251,12.58556,18-Apr-2026 09:51:16,2026,4,18,9,51,16.87,AML,6.1,6.193,9.55871233333333,5.83533333333333,330.49703467057,0.732202685181529,0.607608112699782,9.7045017932469,1007.51526018645,363.900163577743,90.8207986007026
